일차,hour,purchase_count,buyer_count,avg_dwell,avg_price,conversion_proxy
36,21,28,17,6.375,6846.428571428572,0.04430379746835443
37,10,35,20,5.865714285714286,6305.714285714285,0.055205047318611984
37,11,17,12,7.070588235294117,10841.176470588236,0.026813880126182965
37,12,66,39,6.692424242424242,7016.666666666667,0.10410094637223975
37,13,78,46,6.342307692307692,7225.641025641025,0.12302839116719243
37,14,66,39,6.836363636363636,8180.30303030303,0.10410094637223975
37,15,52,28,6.757692307692308,6473.076923076923,0.08201892744479496
37,16,61,38,6.619672131147541,7881.9672131147545,0.09621451104100946
37,17,62,35,6.90483870967742,9733.870967741936,0.09779179810725552
37,18,53,33,6.90754716981132,8507.547169811322,0.083596214511041
37,19,51,29,6.870588235294117,7756.862745098039,0.0804416403785489
37,20,39,26,5.966666666666667,6276.923076923077,0.061514195583596214
37,21,54,33,6.624074074074074,6903.7037037037035,0.08517350157728706
38,10,44,23,6.122727272727272,9565.90909090909,0.07470288624787776
38,11,42,25,7.078571428571429,8604.761904761905,0.07130730050933787
38,12,73,44,6.946575342465754,7165.753424657534,0.12393887945670629
38,13,59,36,6.667796610169491,7867.796610169492,0.100169779286927
38,14,48,32,6.704166666666667,10672.916666666666,0.08149405772495756
38,15,58,33,6.4879310344827585,7537.931034482759,0.09847198641765705
38,16,49,31,7.091836734693878,8189.7959183673465,0.0831918505942275
38,17,54,32,6.9907407407407405,9248.148148148148,0.09168081494057725
38,18,55,34,6.196363636363636,7340.0,0.0933786078098472
38,19,39,31,6.423076923076923,8564.102564102564,0.06621392190152801
38,20,28,18,7.189285714285715,6439.285714285715,0.04753820033955857
38,21,40,26,6.8775,8900.0,0.06791171477079797
39,10,32,22,7.528125,3678.125,0.04885496183206107
39,11,39,27,6.776923076923077,6389.74358974359,0.059541984732824425
39,12,46,28,6.886956521739131,6523.913043478261,0.07022900763358779
39,13,80,44,6.93,6432.5,0.12213740458015267
39,14,58,40,6.55,7886.206896551724,0.08854961832061069
39,15,37,26,5.821621621621622,6975.675675675676,0.05648854961832061
39,16,70,44,6.322857142857143,8054.285714285715,0.10687022900763359
39,17,73,48,6.364383561643836,6534.246575342466,0.11145038167938931
39,18,73,44,6.846575342465753,8346.575342465754,0.11145038167938931
39,19,65,39,7.152307692307692,8327.692307692309,0.09923664122137404
39,20,47,27,6.117021276595745,6587.234042553191,0.0717557251908397
39,21,35,21,6.868571428571428,7637.142857142857,0.05343511450381679
40,10,33,21,6.809090909090909,10072.727272727272,0.04748201438848921
40,11,50,32,6.664,8486.0,0.07194244604316546
40,12,59,38,6.98135593220339,7750.847457627118,0.08489208633093526
40,13,96,58,6.9375,7891.666666666667,0.1381294964028777
40,14,71,44,6.3042253521126765,6567.605633802817,0.10215827338129496
40,15,72,49,6.3069444444444445,7156.944444444444,0.10359712230215827
40,16,63,40,6.898412698412699,7249.206349206349,0.09064748201438849
40,17,45,33,6.002222222222223,5817.777777777777,0.06474820143884892
40,18,68,38,6.752941176470588,7147.058823529412,0.09784172661870504
40,19,49,28,6.940816326530613,6677.551020408163,0.07050359712230216
40,20,51,33,7.119607843137255,8601.960784313726,0.07338129496402877
40,21,38,25,7.194736842105263,8623.684210526315,0.05467625899280575
41,10,53,34,6.996226415094339,7907.547169811321,0.05391658189216684
41,11,62,34,7.388709677419355,6930.645161290323,0.06307222787385554
41,12,73,42,6.749315068493151,7505.479452054795,0.07426246185147507
41,13,109,70,6.968807339449541,7377.981651376147,0.11088504577822991
41,14,116,71,6.516379310344828,8192.241379310344,0.11800610376398779
41,15,97,56,6.629896907216495,6743.298969072165,0.09867751780264497
41,16,92,51,7.084782608695652,6755.434782608696,0.0935910478128179
41,17,87,53,6.906896551724138,8089.6551724137935,0.08850457782299084
41,18,102,64,6.54607843137255,7486.274509803921,0.10376398779247202
41,19,88,54,6.611363636363635,6804.545454545455,0.08952187182095625
41,20,67,43,7.3910447761194025,8341.791044776119,0.0681586978636826
41,21,37,22,6.316216216216216,7829.72972972973,0.03763987792472025
42,10,39,25,7.064102564102564,6897.4358974358975,0.05508474576271186
42,11,41,27,6.94390243902439,5985.365853658536,0.05790960451977401
42,12,45,26,7.224444444444445,8451.111111111111,0.0635593220338983
42,13,77,48,7.207792207792208,7515.584415584415,0.10875706214689265
42,14,77,48,6.502597402597402,6475.324675324675,0.10875706214689265
42,15,66,38,6.803030303030303,8259.09090909091,0.09322033898305085
42,16,72,42,6.830555555555556,6229.166666666667,0.1016949152542373
42,17,75,50,6.184,5816.0,0.1059322033898305
42,18,81,55,7.050617283950618,8154.320987654321,0.11440677966101695
42,19,58,36,7.517241379310345,8855.172413793103,0.08192090395480225
42,20,57,29,6.492982456140351,6773.684210526316,0.08050847457627118
42,21,20,14,5.975,5325.0,0.02824858757062147
43,10,22,16,7.49090909090909,4340.909090909091,0.027777777777777776
43,11,52,29,6.7288461538461535,7313.461538461538,0.06565656565656566
43,12,66,40,6.865151515151515,9263.636363636364,0.08333333333333333
43,13,93,52,7.017204301075269,8230.10752688172,0.11742424242424243
43,14,80,51,6.52375,7586.25,0.10101010101010101
43,15,97,50,7.374226804123711,7986.59793814433,0.12247474747474747
43,16,92,51,7.297826086956522,7809.782608695652,0.11616161616161616
43,17,81,51,6.362962962962962,8744.444444444445,0.10227272727272728
43,18,67,41,6.456716417910447,7825.373134328358,0.0845959595959596
43,19,66,37,7.256060606060606,7312.121212121212,0.08333333333333333
43,20,57,31,6.3543859649122805,7692.982456140351,0.07196969696969698
43,21,19,13,7.252631578947369,9405.263157894737,0.023989898989898988
44,10,49,32,6.857142857142857,5883.673469387755,0.07967479674796749
44,11,38,26,6.3921052631578945,7842.105263157895,0.061788617886178863
44,12,50,30,6.938,7880.0,0.08130081300813008
44,13,68,43,7.260294117647058,7242.64705882353,0.11056910569105691
44,14,71,45,6.73661971830986,7130.985915492958,0.11544715447154472
44,15,56,36,6.6571428571428575,6171.428571428572,0.0910569105691057
44,16,51,29,6.394117647058824,6805.882352941177,0.08292682926829269
44,17,62,38,6.714516129032258,6148.387096774193,0.1008130081300813
44,18,58,38,6.551724137931035,7722.413793103448,0.0943089430894309
44,19,39,27,6.576923076923077,8705.128205128205,0.06341463414634146
44,20,37,22,6.972972972972973,7556.756756756757,0.06016260162601626
44,21,36,23,6.494444444444444,9330.555555555555,0.05853658536585366
45,10,37,24,6.545945945945945,9545.945945945947,0.05505952380952381
45,11,29,21,6.610344827586206,7441.379310344828,0.043154761904761904
45,12,69,41,7.188405797101449,7291.304347826087,0.10267857142857142
45,13,79,48,7.020253164556962,7577.215189873417,0.11755952380952381
45,14,60,35,6.178333333333333,6128.333333333333,0.08928571428571429
45,15,78,43,6.92948717948718,7716.666666666667,0.11607142857142858
45,16,67,45,6.165671641791045,5786.567164179104,0.09970238095238096
45,17,48,34,6.804166666666667,7035.416666666667,0.07142857142857142
45,18,80,49,6.955,8771.25,0.11904761904761904
45,19,56,35,7.276785714285714,7862.5,0.08333333333333333
45,20,32,21,7.128125,8950.0,0.047619047619047616
45,21,37,25,6.64054054054054,10202.702702702703,0.05505952380952381
46,10,37,21,6.9135135135135135,6537.8378378378375,0.04946524064171123
46,11,31,23,5.945161290322581,6241.935483870968,0.04144385026737968
46,12,69,44,6.278260869565218,6920.289855072464,0.09224598930481283
46,13,85,53,6.943529411764707,9938.823529411764,0.11363636363636363
46,14,93,52,6.739784946236559,9913.978494623656,0.12433155080213903
46,15,82,47,6.951219512195122,7592.682926829269,0.10962566844919786
46,16,66,39,6.081818181818181,7893.939393939394,0.08823529411764706
46,17,62,41,7.111290322580645,6185.4838709677415,0.08288770053475936
46,18,68,41,6.5588235294117645,5744.117647058823,0.09090909090909091
46,19,66,40,6.96969696969697,6922.727272727273,0.08823529411764706
46,20,71,46,6.838028169014085,6773.239436619719,0.09491978609625669
46,21,18,15,6.516666666666667,9727.777777777777,0.02406417112299465
47,10,52,26,7.428846153846154,6109.615384615385,0.05758582502768549
47,11,46,30,6.0978260869565215,6050.0,0.05094130675526024
47,12,96,53,7.138541666666666,7740.625,0.10631229235880399
47,13,96,58,6.660416666666666,10139.583333333334,0.10631229235880399
47,14,88,55,6.743181818181818,8560.227272727272,0.09745293466223699
47,15,95,58,6.349473684210527,8466.315789473685,0.10520487264673312
47,16,85,50,6.760000000000001,6092.941176470588,0.09413067552602436
47,17,84,49,6.914285714285714,6796.428571428572,0.09302325581395349
47,18,110,61,6.6881818181818184,7662.727272727273,0.12181616832779624
47,19,61,38,6.796721311475411,8885.245901639344,0.06755260243632337
47,20,51,27,6.241176470588235,7770.588235294118,0.05647840531561462
47,21,39,23,7.133333333333333,7382.051282051282,0.04318936877076412
48,10,43,26,6.765116279069767,7476.7441860465115,0.046038543897216275
48,11,64,36,6.846875,7412.5,0.06852248394004283
48,12,74,48,6.547297297297297,7878.378378378378,0.07922912205567452
48,13,103,66,6.273786407766991,8953.398058252427,0.11027837259100642
48,14,100,65,6.388999999999999,7111.0,0.10706638115631692
48,15,94,57,7.084042553191489,6721.276595744681,0.1006423982869379
48,16,110,58,6.767272727272727,8152.727272727273,0.11777301927194861
48,17,70,47,7.242857142857143,7970.0,0.07494646680942184
48,18,68,46,6.7250000000000005,5642.64705882353,0.0728051391862955
48,19,92,59,6.67608695652174,8290.217391304348,0.09850107066381156
48,20,70,39,6.692857142857143,9045.714285714286,0.07494646680942184
48,21,46,34,7.1521739130434785,7763.04347826087,0.04925053533190578
49,10,42,22,6.330952380952381,9945.238095238095,0.05817174515235457
49,11,52,34,6.6038461538461535,7426.923076923077,0.07202216066481995
49,12,74,44,6.463513513513513,8694.594594594595,0.10249307479224377
49,13,88,53,6.659090909090909,8425.0,0.12188365650969529
49,14,73,43,6.554794520547945,7139.726027397261,0.10110803324099724
49,15,66,41,6.356060606060606,6177.272727272727,0.09141274238227147
49,16,75,45,6.674666666666667,8960.0,0.1038781163434903
49,17,73,40,6.9082191780821915,9549.315068493152,0.10110803324099724
49,18,57,40,6.492982456140351,8096.491228070176,0.07894736842105263
49,19,65,37,6.276923076923077,7926.153846153846,0.09002770083102493
49,20,31,21,7.038709677419354,7880.645161290323,0.04293628808864266
49,21,26,14,7.153846153846154,7761.538461538462,0.036011080332409975
50,10,22,13,6.513636363636365,7068.181818181818,0.045174537987679675
50,11,29,18,7.606896551724137,10441.379310344828,0.059548254620123205
50,12,44,26,7.588636363636363,6611.363636363636,0.09034907597535935
50,13,34,24,6.544117647058823,7067.64705882353,0.06981519507186858
50,14,57,35,7.092982456140351,7492.982456140351,0.11704312114989733
50,15,51,29,7.135294117647058,9180.392156862745,0.10472279260780287
50,16,47,28,6.691489361702128,5863.829787234043,0.09650924024640657
50,17,63,34,7.044444444444444,9955.555555555555,0.1293634496919918
50,18,49,30,6.981632653061225,9034.69387755102,0.10061601642710473
50,19,41,24,6.773170731707316,6517.073170731707,0.08418891170431211
50,20,35,20,6.2371428571428575,7817.142857142857,0.07186858316221766
50,21,15,10,5.986666666666666,11980.0,0.030800821355236138
51,10,44,23,7.129545454545454,8134.090909090909,0.06636500754147813
51,11,53,30,6.786792452830189,8247.169811320755,0.07993966817496229
51,12,52,33,6.753846153846154,7165.384615384615,0.0784313725490196
51,13,63,39,6.382539682539683,6933.333333333333,0.09502262443438914
51,14,87,53,6.9045977011494255,7241.379310344828,0.13122171945701358
51,15,74,46,6.332432432432433,6685.135135135135,0.11161387631975868
51,16,35,24,7.1257142857142854,6182.857142857143,0.05279034690799397
51,17,57,34,6.091228070175438,8631.578947368422,0.08597285067873303
51,18,54,35,6.40925925925926,6742.592592592592,0.08144796380090498
51,19,52,34,6.782692307692307,5680.7692307692305,0.0784313725490196
51,20,52,26,7.269230769230769,5863.461538461538,0.0784313725490196
51,21,40,26,6.842499999999999,7795.0,0.06033182503770739
52,10,26,15,6.9692307692307685,7007.692307692308,0.038461538461538464
52,11,35,23,6.451428571428572,6134.285714285715,0.051775147928994084
52,12,50,29,7.314,8286.0,0.07396449704142012
52,13,100,50,6.496,8230.0,0.14792899408284024
52,14,75,44,6.894666666666667,7929.333333333333,0.11094674556213018
52,15,65,35,6.596923076923077,6756.923076923077,0.09615384615384616
52,16,61,32,6.813114754098361,6103.2786885245905,0.09023668639053255
52,17,78,45,6.80897435897436,8033.333333333333,0.11538461538461539
52,18,64,38,6.6984375,8382.8125,0.09467455621301775
52,19,52,29,7.088461538461539,8007.692307692308,0.07692307692307693
52,20,42,24,6.845238095238095,6223.809523809524,0.0621301775147929
52,21,28,19,7.132142857142857,3978.5714285714284,0.04142011834319527
53,10,45,29,6.482222222222222,7582.222222222223,0.05541871921182266
53,11,57,36,5.905263157894737,5014.035087719299,0.07019704433497537
53,12,91,57,6.837362637362638,5456.043956043956,0.11206896551724138
53,13,78,46,6.648717948717949,8285.897435897436,0.0960591133004926
53,14,62,37,6.699999999999999,6361.290322580645,0.07635467980295567
53,15,73,50,6.568493150684931,7917.808219178082,0.08990147783251232
53,16,69,43,7.094202898550725,6398.550724637681,0.08497536945812807
53,17,85,53,6.791764705882352,8070.588235294118,0.10467980295566502
53,18,104,64,6.4028846153846155,8255.76923076923,0.12807881773399016
53,19,60,38,6.5,6643.333333333333,0.07389162561576355
53,20,46,26,7.626086956521739,8789.130434782608,0.05665024630541872
53,21,42,24,7.216666666666667,7980.952380952381,0.05172413793103448
54,10,30,18,6.680000000000001,7820.0,0.042432814710042434
54,11,42,25,6.4523809523809526,7826.190476190476,0.0594059405940594
54,12,68,38,6.944117647058824,7626.470588235294,0.09618104667609619
54,13,78,49,7.0256410256410255,8698.71794871795,0.11032531824611033
54,14,74,45,6.736486486486487,7059.459459459459,0.10466760961810467
54,15,77,47,6.349350649350649,6211.688311688312,0.10891089108910891
54,16,68,41,6.798529411764706,6861.764705882353,0.09618104667609619
54,17,62,38,7.037096774193548,9066.129032258064,0.0876944837340877
54,18,56,33,7.007142857142857,6792.857142857143,0.07920792079207921
54,19,49,30,7.4346938775510205,7865.306122448979,0.06930693069306931
54,20,65,38,7.144615384615384,7443.076923076923,0.09193776520509193
54,21,38,24,7.0394736842105265,6107.894736842105,0.05374823196605375
55,10,42,26,7.473809523809523,7850.0,0.04570184983677911
55,11,53,31,6.664150943396226,6411.320754716981,0.05767138193688792
55,12,77,47,6.107792207792208,6920.779220779221,0.08378672470076169
55,13,97,53,6.908247422680413,7129.896907216495,0.10554951033732318
55,14,101,66,6.328712871287129,6709.9009900990095,0.10990206746463548
55,15,81,47,7.191358024691358,8508.641975308641,0.088139281828074
55,16,102,63,6.623529411764706,6628.431372549019,0.11099020674646355
55,17,91,54,7.105494505494506,7163.736263736264,0.09902067464635474
55,18,86,54,6.759302325581395,7855.813953488372,0.09357997823721437
55,19,72,44,6.695833333333334,6945.833333333333,0.07834602829162132
55,20,69,42,7.110144927536232,6462.31884057971,0.0750816104461371
55,21,48,29,6.354166666666667,7447.916666666667,0.05223068552774755
56,10,25,15,7.12,8580.0,0.03770739064856712
56,11,55,28,6.778181818181818,6658.181818181818,0.08295625942684766
56,12,67,39,6.735820895522388,6567.164179104478,0.10105580693815988
56,13,59,40,6.783050847457627,10047.457627118643,0.0889894419306184
56,14,89,53,6.878651685393259,9132.58426966292,0.13423831070889894
56,15,69,44,6.923188405797101,9378.260869565218,0.10407239819004525
56,16,63,33,6.519047619047619,7541.269841269841,0.09502262443438914
56,17,59,38,6.58135593220339,8938.983050847457,0.0889894419306184
56,18,46,24,7.095652173913043,7176.086956521739,0.0693815987933635
56,19,53,30,6.016981132075471,6890.566037735849,0.07993966817496229
56,20,48,23,6.5874999999999995,9412.5,0.07239819004524888
56,21,30,15,5.7266666666666675,6350.0,0.04524886877828054
57,10,23,14,7.28695652173913,6378.260869565217,0.03826955074875208
57,11,36,20,7.077777777777778,8963.888888888889,0.059900166389351084
57,12,64,40,6.8609375,6029.6875,0.1064891846921797
57,13,80,44,6.671250000000001,6785.0,0.13311148086522462
57,14,57,37,6.60701754385965,6843.859649122807,0.09484193011647254
57,15,53,32,7.126415094339622,7777.358490566037,0.08818635607321132
57,16,58,32,7.051724137931035,8677.586206896553,0.09650582362728785
57,17,68,43,6.545588235294118,7573.529411764706,0.11314475873544093
57,18,56,35,7.403571428571429,8691.07142857143,0.09317803660565724
57,19,63,37,6.976190476190476,7839.68253968254,0.1048252911813644
57,20,32,20,7.1875,8159.375,0.05324459234608985
57,21,11,6,6.236363636363635,4772.727272727273,0.018302828618968387
58,10,31,19,6.838709677419355,8929.032258064517,0.05073649754500818
58,11,35,19,6.488571428571428,6520.0,0.057283142389525366
58,12,57,38,6.056140350877193,7575.438596491228,0.09328968903436989
58,13,72,43,6.579166666666667,7538.888888888889,0.11783960720130933
58,14,70,43,6.788571428571428,7851.428571428572,0.11456628477905073
58,15,61,40,6.396721311475409,6786.88524590164,0.09983633387888707
58,16,72,43,6.720833333333333,8093.055555555556,0.11783960720130933
58,17,73,47,6.517808219178082,5468.493150684932,0.11947626841243862
58,18,53,34,6.613207547169812,8598.11320754717,0.0867430441898527
58,19,27,18,7.392592592592592,8003.7037037037035,0.044189852700491
58,20,33,18,7.342424242424243,6212.121212121212,0.054009819967266774
58,21,27,16,6.92962962962963,8333.333333333334,0.044189852700491
59,10,36,24,7.236111111111111,7313.888888888889,0.0449438202247191
59,11,43,27,6.283720930232558,8151.162790697675,0.05368289637952559
59,12,100,58,6.999,8986.0,0.12484394506866417
59,13,119,71,6.872268907563025,7792.436974789916,0.14856429463171036
59,14,92,55,6.48695652173913,9514.130434782608,0.11485642946317104
59,15,71,44,6.853521126760564,7819.718309859155,0.08863920099875156
59,16,66,42,6.4393939393939394,7056.060606060606,0.08239700374531835
59,17,63,37,6.561904761904762,7928.571428571428,0.07865168539325842
59,18,73,45,7.371232876712329,8173.972602739726,0.09113607990012484
59,19,76,42,7.007894736842106,8906.578947368422,0.09488139825218476
59,20,31,21,6.841935483870968,8216.129032258064,0.03870162297128589
59,21,31,19,6.880645161290323,8003.225806451613,0.03870162297128589
60,10,33,21,7.309090909090909,8175.757575757576,0.05472636815920398
60,11,34,21,6.920588235294118,5529.411764705882,0.05638474295190713
60,12,48,28,6.825,6883.333333333333,0.07960199004975124
60,13,64,37,6.484375,8365.625,0.10613598673300166
60,14,57,36,6.940350877192983,9998.245614035088,0.0945273631840796
60,15,61,41,6.490163934426229,7214.754098360656,0.1011608623548922
60,16,54,35,6.533333333333333,7842.592592592592,0.08955223880597014
60,17,48,32,6.579166666666667,6620.833333333333,0.07960199004975124
60,18,59,32,6.7322033898305085,8455.93220338983,0.0978441127694859
60,19,43,34,6.869767441860464,6879.069767441861,0.07131011608623548
60,20,47,29,6.851063829787234,6776.595744680851,0.0779436152570481
60,21,55,27,7.092727272727273,7043.636363636364,0.0912106135986733
61,10,36,21,6.997222222222223,6900.0,0.046511627906976744
61,11,63,38,6.252380952380952,5985.714285714285,0.08139534883720931
61,12,69,46,6.897101449275362,8331.884057971014,0.08914728682170543
61,13,88,51,6.465909090909091,6953.409090909091,0.11369509043927649
61,14,71,47,6.2,5349.295774647887,0.0917312661498708
61,15,79,45,6.897468354430379,6584.810126582279,0.1020671834625323
61,16,56,34,6.757142857142858,5714.285714285715,0.07235142118863049
61,17,86,49,6.562790697674418,8217.441860465116,0.1111111111111111
61,18,74,45,6.731081081081081,6939.189189189189,0.09560723514211886
61,19,66,42,7.016666666666667,6207.575757575758,0.08527131782945736
61,20,42,25,7.438095238095237,8252.380952380952,0.05426356589147287
61,21,44,29,6.915909090909091,9720.454545454546,0.056847545219638244
62,10,50,30,7.06,9070.0,0.05537098560354374
62,11,67,38,6.98955223880597,5752.238805970149,0.07419712070874862
62,12,96,56,6.776041666666667,9392.708333333334,0.10631229235880399
62,13,92,54,6.810869565217391,8639.130434782608,0.10188261351052048
62,14,90,59,6.411111111111111,8822.222222222223,0.09966777408637874
62,15,104,57,6.571153846153846,6598.076923076923,0.11517165005537099
62,16,99,58,6.861616161616161,6546.464646464647,0.10963455149501661
62,17,61,37,6.967213114754099,6509.836065573771,0.06755260243632337
62,18,81,45,7.118518518518519,8267.901234567902,0.08970099667774087
62,19,75,46,6.842666666666667,7744.0,0.08305647840531562
62,20,50,30,6.843999999999999,8022.0,0.05537098560354374
62,21,38,24,6.1078947368421055,7618.421052631579,0.042081949058693245
63,10,40,26,6.6450000000000005,6122.5,0.04830917874396135
63,11,51,32,6.696078431372549,7723.529411764706,0.06159420289855073
63,12,56,36,6.491071428571429,7651.785714285715,0.06763285024154589
63,13,97,56,6.725773195876289,7490.721649484536,0.11714975845410629
63,14,107,63,7.138317757009346,7365.420560747663,0.1292270531400966
63,15,73,46,6.634246575342466,7979.45205479452,0.08816425120772947
63,16,77,49,6.406493506493507,6320.779220779221,0.0929951690821256
63,17,79,47,6.8354430379746836,6881.012658227848,0.09541062801932366
63,18,57,35,7.02280701754386,7535.087719298245,0.06884057971014493
63,19,84,47,7.126190476190477,8188.0952380952385,0.10144927536231885
63,20,54,36,6.5851851851851855,9166.666666666666,0.06521739130434782
63,21,53,32,6.556603773584905,6939.622641509434,0.0640096618357488
64,10,21,14,6.819047619047619,7947.619047619048,0.035058430717863104
64,11,24,14,7.0249999999999995,12020.833333333334,0.04006677796327212
64,12,52,30,7.0307692307692315,6901.923076923077,0.08681135225375626
64,13,76,43,6.431578947368421,7188.1578947368425,0.12687813021702837
64,14,72,40,7.2333333333333325,9120.833333333334,0.12020033388981637
64,15,40,26,6.9475,7990.0,0.0667779632721202
64,16,48,33,6.079166666666667,10010.416666666666,0.08013355592654424
64,17,62,39,6.751612903225807,6479.032258064516,0.10350584307178631
64,18,54,34,7.051851851851852,8040.740740740741,0.09015025041736227
64,19,59,38,6.594915254237288,7027.118644067797,0.09849749582637729
64,20,61,38,6.590163934426229,6136.065573770492,0.1018363939899833
64,21,30,19,6.693333333333333,7883.333333333333,0.05008347245409015
65,10,28,18,6.428571428571429,7307.142857142857,0.04929577464788732
65,11,40,24,6.17,7320.0,0.07042253521126761
65,12,55,32,6.821818181818181,7320.0,0.09683098591549295
65,13,71,41,7.490140845070422,8085.915492957746,0.125
65,14,52,32,6.707692307692308,7375.0,0.09154929577464789
65,15,32,22,6.246875,5118.75,0.056338028169014086
65,16,66,34,6.277272727272727,7436.363636363636,0.11619718309859155
65,17,51,31,7.078431372549019,8256.862745098038,0.0897887323943662
65,18,46,31,6.895652173913043,6834.782608695652,0.08098591549295775
65,19,49,28,6.953061224489796,6918.367346938776,0.08626760563380281
65,20,37,25,6.748648648648649,6218.918918918919,0.06514084507042253
65,21,41,22,7.278048780487804,7375.609756097561,0.0721830985915493
66,10,42,22,6.65,9726.190476190477,0.046153846153846156
66,11,52,34,5.598076923076923,7955.7692307692305,0.05714285714285714
66,12,86,54,6.629069767441861,8782.558139534884,0.0945054945054945
66,13,95,58,7.198947368421052,7645.263157894737,0.1043956043956044
66,14,96,56,6.798958333333334,8364.583333333334,0.1054945054945055
66,15,70,45,6.597142857142857,9290.0,0.07692307692307693
66,16,60,42,7.016666666666667,7770.0,0.06593406593406594
66,17,101,58,7.253465346534654,8162.376237623763,0.11098901098901098
66,18,83,47,6.971084337349398,7384.3373493975905,0.0912087912087912
66,19,69,45,6.644927536231884,8223.188405797102,0.07582417582417582
66,20,93,55,6.488172043010753,6578.4946236559135,0.1021978021978022
66,21,63,36,7.241269841269841,7042.857142857143,0.06923076923076923
67,10,23,14,6.343478260869565,7743.478260869565,0.0343796711509716
67,11,49,32,6.671428571428571,6800.0,0.07324364723467862
67,12,64,40,6.475,9051.5625,0.09566517189835576
67,13,84,51,6.239285714285715,6552.380952380952,0.12556053811659193
67,14,95,56,6.405263157894737,6710.526315789473,0.14200298953662183
67,15,62,40,6.883870967741935,8475.806451612903,0.09267563527653214
67,16,62,36,6.990322580645161,9217.741935483871,0.09267563527653214
67,17,67,36,7.004477611940299,5597.014925373134,0.10014947683109118
67,18,58,40,6.73103448275862,8001.724137931034,0.08669656203288491
67,19,43,23,6.723255813953489,7109.302325581395,0.06427503736920777
67,20,40,23,6.885,8952.5,0.059790732436472344
67,21,22,16,6.986363636363635,5136.363636363636,0.03288490284005979
68,10,26,17,6.0807692307692305,5615.384615384615,0.03969465648854962
68,11,49,29,7.487755102040816,8189.7959183673465,0.07480916030534351
68,12,80,45,6.8175,6988.75,0.12213740458015267
68,13,76,44,6.90921052631579,8042.105263157895,0.11603053435114503
68,14,82,52,6.848780487804878,7995.121951219512,0.1251908396946565
68,15,58,36,6.691379310344828,7905.172413793103,0.08854961832061069
68,16,63,38,7.153968253968253,8377.777777777777,0.09618320610687023
68,17,58,36,6.860344827586206,8379.310344827587,0.08854961832061069
68,18,51,32,6.3431372549019605,8025.490196078431,0.07786259541984733
68,19,41,27,6.646341463414634,10148.780487804877,0.06259541984732825
68,20,36,24,6.808333333333334,4683.333333333333,0.0549618320610687
68,21,35,24,6.665714285714286,9825.714285714286,0.05343511450381679
69,10,42,26,6.669047619047619,6852.380952380952,0.05555555555555555
69,11,31,19,7.370967741935484,6206.451612903225,0.041005291005291
69,12,48,25,6.641666666666667,7235.416666666667,0.06349206349206349
69,13,100,57,6.581,9001.0,0.13227513227513227
69,14,74,43,6.237837837837838,7056.756756756757,0.09788359788359788
69,15,74,44,6.383783783783784,5447.2972972972975,0.09788359788359788
69,16,77,48,6.7961038961038955,5768.831168831169,0.10185185185185185
69,17,80,47,6.275,7376.25,0.10582010582010581
69,18,79,46,6.688607594936709,6749.367088607595,0.10449735449735449
69,19,68,41,7.195588235294117,7580.882352941177,0.08994708994708994
69,20,33,20,7.06969696969697,8933.333333333334,0.04365079365079365
69,21,50,26,6.7,8002.0,0.06613756613756613
70,10,34,20,7.179411764705883,8152.941176470588,0.05128205128205128
70,11,49,32,6.5265306122448985,8830.612244897959,0.07390648567119155
70,12,54,33,7.04074074074074,7781.481481481482,0.08144796380090498
70,13,79,42,6.6075949367088604,6707.594936708861,0.1191553544494721
70,14,75,49,7.225333333333333,8285.333333333334,0.11312217194570136
70,15,52,30,6.9923076923076914,7013.461538461538,0.0784313725490196
70,16,56,31,7.2821428571428575,6457.142857142857,0.08446455505279035
70,17,63,38,6.782539682539682,8739.682539682539,0.09502262443438914
70,18,75,42,6.6240000000000006,6557.333333333333,0.11312217194570136
70,19,42,29,7.404761904761905,4828.571428571428,0.06334841628959276
70,20,49,27,6.502040816326531,6410.2040816326535,0.07390648567119155
70,21,35,21,6.834285714285714,9411.42857142857,0.05279034690799397
71,10,12,8,6.891666666666667,5175.0,0.022684310018903593
71,11,34,27,6.461764705882352,7044.117647058823,0.06427221172022685
71,12,39,26,6.148717948717949,6810.25641025641,0.07372400756143667
71,13,65,38,6.513846153846154,6855.384615384615,0.12287334593572778
71,14,29,24,6.979310344827587,11037.931034482759,0.054820415879017016
71,15,67,39,6.719402985074627,6749.253731343284,0.1266540642722117
71,16,51,34,7.052941176470588,7101.9607843137255,0.09640831758034027
71,17,44,30,7.340909090909091,7700.0,0.0831758034026465
71,18,54,32,6.807407407407408,8196.296296296296,0.10207939508506617
71,19,49,27,6.653061224489796,9912.244897959185,0.09262759924385633
71,20,39,25,7.030769230769231,6158.974358974359,0.07372400756143667
71,21,46,22,7.480434782608696,8239.130434782608,0.08695652173913043
72,10,17,14,5.311764705882353,6700.0,0.029668411867364748
72,11,36,24,6.263888888888889,6558.333333333333,0.06282722513089005
72,12,70,44,6.12,4421.428571428572,0.12216404886561955
72,13,55,36,7.349090909090909,6980.0,0.09598603839441536
72,14,67,41,6.81044776119403,6050.746268656716,0.1169284467713787
72,15,64,32,6.7375,7204.6875,0.11169284467713787
72,16,39,26,6.75897435897436,6915.384615384615,0.06806282722513089
72,17,39,23,5.861538461538461,7376.923076923077,0.06806282722513089
72,18,52,31,7.35,8378.846153846154,0.09075043630017451
